Date,Dollar,Dubai,Brent,WTI,Oman
2016-04-15,1146.99,39.37,43.1,40.36,40.61
2016-04-18,1144.28,37.73,42.91,39.78,38.52
2016-04-19,1128.99,39.17,44.03,41.08,39.82
2016-04-20,1133.74,39.03,45.8,42.63,39.79
2016-04-21,1141.39,41.70,44.53,43.18,42.42
2016-04-22,1149.99,41.01,45.11,43.73,41.7
2016-04-25,1151.21,40.86,44.48,42.64,41.63
2016-04-26,1147.9,40.83,45.74,44.04,41.54
2016-04-27,1149.01,42.59,47.18,45.33,43.25
2016-04-28,1137.6,43.22,48.14,46.03,43.93
2016-04-29,1144.83,44.26,48.13,45.92,44.91
2016-05-02,1137.1,-,45.83,44.78,-
2016-05-03,1151.89,43.03,44.97,43.65,43.72
2016-05-04,1167.1,42.05,44.62,43.78,42.77
2016-05-05,1167.89,42.45,45.01,44.32,43.1
2016-05-06,1169.3,42.20,45.37,44.66,42.88
2016-05-09,1175.6,42.84,43.63,43.44,43.5
2016-05-10,1170.94,41.23,45.52,44.66,41.86
2016-05-11,1165.55,42.18,47.6,46.23,42.91
2016-05-12,1170.35,44.65,48.08,46.7,45.38
2016-05-13,1176.8,44.39,47.83,46.21,45.17
2016-05-16,1178.2,45.35,48.97,47.72,46.02
2016-05-17,1177.24,45.68,49.28,48.31,46.44
2016-05-18,1189.55,45.76,48.93,48.19,46.56
2016-05-19,1187.48,44.75,48.81,48.16,45.6
2016-05-20,1186.2,45.65,48.72,47.75,46.43
2016-05-23,1183.24,44.87,48.35,48.08,45.7
2016-05-24,1188.24,44.55,48.61,48.62,45.36
2016-05-25,1181.85,45.27,49.74,49.56,46.05
2016-05-26,1180.05,45.74,49.59,49.48,46.58
2016-05-27,1186.25,45.31,49.32,49.33,45.72
2016-05-30,1193.39,45.54,49.76,45.93,-
2016-05-31,1189.74,45.90,49.69,46.27,49.1
2016-06-01,1192.37,45.44,49.72,45.87,49.01
2016-06-02,1186.81,46.17,50.04,46.52,49.17
2016-06-03,1163.55,46.28,49.64,46.66,48.62
2016-06-06,1162.99,45.91,50.55,46.29,49.69
2016-06-07,1156.3,46.82,51.44,47.21,50.36
2016-06-08,1154.25,47.99,52.51,48.36,51.23
2016-06-09,1159.35,48.98,51.95,49.36,50.56
2016-06-10,1171.53,48.23,50.54,48.63,49.07
2016-06-13,1172.44,47.06,50.35,47.45,48.88
2016-06-14,1176.35,46.30,49.83,46.73,48.49
2016-06-15,1169.14,46.09,48.97,46.47,48.01
2016-06-16,1172.65,44.93,47.19,45.32,46.21
2016-06-17,1170.46,44.48,49.17,44.77,47.98
2016-06-20,1159.89,46.53,50.65,46.81,49.37
2016-06-21,1153.55,46.40,50.62,46.83,48.85
2016-06-22,1149.28,47.12,49.88,47.46,49.13
2016-06-23,1141.75,46.48,50.91,46.77,50.11
2016-06-24,1171.95,45.47,48.41,46,47.64
2016-06-27,1180.55,45.11,47.16,45.46,46.33
2016-06-28,1167.07,44.55,48.58,44.85,47.85
2016-06-29,1154.32,45.73,50.61,46.06,49.88
2016-06-30,1152.35,46.46,49.68,46.94,48.33
2016-07-01,1150,45.19,50.35,45.79,48.99
2016-07-04,1152.14,46.97,50.1,47.27,-
2016-07-05,1159.05,45.01,47.96,45.5,46.6
2016-07-06,1159.45,-,48.8,-,47.43
2016-07-07,1158.25,44.99,46.4,45.56,45.14
2016-07-08,1149.8,42.50,46.76,43.06,45.41
2016-07-11,1150.98,41.97,46.25,42.63,44.76
2016-07-12,1143.64,42.58,48.47,43.15,46.8
2016-07-13,1145.87,43.41,46.26,44.14,44.75
2016-07-14,1132.55,42.31,47.37,42.97,45.68
2016-07-15,1138.6,42.59,47.61,43.31,45.95
2016-07-18,1135.24,43.38,46.96,44.06,45.24
2016-07-19,1141.29,42.21,46.66,42.95,44.65
2016-07-20,1143.25,42.24,47.17,42.93,44.94
2016-07-21,1138.01,42.73,46.2,43.41,44.75
2016-07-22,1136.35,41.63,45.69,42.31,44.19
2016-07-25,1142.44,41.38,44.72,42.35,43.13
2016-07-26,1137.8,40.37,44.87,41.31,42.92
2016-07-27,1131.63,40.59,43.47,41.5,41.92
2016-07-28,1124.6,39.88,42.7,40.72,41.14
2016-07-29,1112.24,38.64,42.46,39.54,41.6
2016-08-01,1108.44,40.04,42.14,40.8,40.06
2016-08-02,1111.75,38.85,41.8,39.65,39.51
2016-08-03,1117,38.54,43.1,39.36,40.83
2016-08-04,1113.94,39.99,44.29,40.82,41.93
2016-08-05,1115.27,41.22,44.27,42.1,41.8
2016-08-08,1107.55,41.59,45.39,42.43,43.02
2016-08-09,1103.05,-,44.98,-,42.77
2016-08-10,1096.44,41.34,44.05,42.26,41.71
2016-08-11,1097.85,40.49,46.04,41.29,43.49
2016-08-12,1103.49,42.89,46.97,43.67,44.49
2016-08-15,1097.91,44.43,48.35,45.16,45.74
2016-08-16,1095.86,45.74,49.23,46.5,46.58
2016-08-17,1108.07,45.85,49.85,46.68,46.79
2016-08-18,1108.14,46.65,50.89,47.49,48.22
2016-08-19,1115.57,47.26,50.88,48.13,48.52
2016-08-22,1123.74,46.85,49.16,47.73,47.05
2016-08-23,1120.58,45.38,49.96,46.2,48.1
2016-08-24,1121.39,45.96,49.05,46.81,46.77
2016-08-25,1115.82,45.59,49.67,46.36,47.33
2016-08-26,1122.51,44.62,49.92,45.54,47.64
2016-08-29,1120.08,45.82,49.26,46.66,46.98
2016-08-30,1120.24,46.16,48.37,46.91,46.35
2016-08-31,1116.3,44.79,47.04,45.6,44.7
2016-09-01,1118.09,42.98,45.45,43.9,43.16
2016-09-02,1116.45,41.71,46.83,42.44,44.44
2016-09-05,1104.55,44.28,47.63,44.9,-
2016-09-06,1094.64,43.40,47.26,44.27,44.83
2016-09-07,1090.7,43.67,47.98,44.42,45.5
2016-09-08,1098.63,44.83,49.99,45.55,47.62
2016-09-09,1108.73,45.45,48.01,46.33,45.88
2016-09-12,1107.68,-,48.32,-,46.29
2016-09-13,1128.16,43.69,47.1,44.76,44.9
2016-09-14,1126.57,43.57,45.85,44.53,43.58
2016-09-15,1124.89,42.04,46.59,42.65,43.91
2016-09-16,1126.05,42.34,45.77,42.98,43.03
2016-09-19,1119.45,42.43,45.95,43.01,43.3
2016-09-20,1117.2,41.99,45.88,42.62,43.44
2016-09-21,1103.84,43.08,46.83,43.61,45.34
2016-09-22,1103.34,43.58,47.65,44.17,46.32
2016-09-23,1104.01,43.39,45.89,44.1,44.48
2016-09-26,1108.91,42.15,47.35,42.81,45.93
2016-09-27,1096.93,43.13,45.97,43.82,44.67
2016-09-28,1092.6,42.37,48.69,43.01,47.05
2016-09-29,1102.67,44.65,49.24,45.36,47.83
2016-09-30,1101.91,45.11,49.06,45.82,48.24
2016-10-03,1104.13,47.87,50.89,48.39,48.81
2016-10-04,1116.58,47.83,50.87,48.63,48.69
2016-10-05,1115.02,48.83,51.86,49.53,49.83
2016-10-06,1115.36,48.77,52.51,49.55,50.44
2016-10-07,1115.76,50.07,51.93,50.82,49.81
2016-10-10,1108.63,48.90,53.14,49.68,51.35
2016-10-11,1124.99,50.01,52.41,50.83,50.79
2016-10-12,1125.51,50.03,51.81,50.77,50.18
2016-10-13,1129.69,49.07,52.03,49.87,50.44
2016-10-14,1136.41,49.88,51.95,50.63,50.35
2016-10-17,1136.56,49.12,51.52,49.95,49.94
2016-10-18,1125.13,49.23,51.68,50.01,50.29
2016-10-19,1120.36,49.67,52.67,50.42,51.6
2016-10-20,1131.13,49.66,51.38,50.5,50.43
2016-10-21,1136.21,48.82,51.78,49.62,50.85
2016-10-24,1135.6,49.48,51.46,50.26,50.52
2016-10-25,1130.23,49.20,50.79,49.95,49.96
2016-10-26,1138.76,47.91,49.98,48.7,49.18
2016-10-27,1147.41,48.16,50.47,48.87,49.72
2016-10-28,1147.32,48.40,49.71,49.17,48.7
2016-10-31,1142.73,47.44,48.3,48.21,46.86
2016-11-01,1145.85,45.42,48.14,46.34,46.67
2016-11-02,1145.06,44.08,46.86,44.88,45.34
2016-11-03,1144.47,43.52,46.35,44.27,44.66
2016-11-04,1141.45,42.84,45.58,43.58,44.07
2016-11-07,1141.67,42.69,46.15,43.36,44.89
2016-11-08,1128.93,42.87,46.04,43.62,44.98
2016-11-09,1157.89,42.57,46.36,43.34,45.27
2016-11-10,1166.39,43.67,45.84,44.34,44.66
2016-11-11,1165.58,43.70,44.75,44.32,43.41
2016-11-14,1168.91,41.95,44.43,42.62,43.32
2016-11-15,1167.63,41.97,46.95,42.6,45.81
2016-11-16,1170.69,43.45,46.63,44.18,45.57
2016-11-17,1180.02,43.47,46.49,44.16,45.42
2016-11-18,1181.08,42.80,46.86,43.53,45.69
2016-11-21,1180.19,44.47,48.9,45.1,47.49
2016-11-22,1170.08,46.08,49.12,46.8,48.03
2016-11-23,1181.89,46.07,48.95,46.84,47.96
2016-11-24,1182.14,45.67,49,46.45,-
2016-11-25,1175.77,45.97,47.24,46.7,46.06
2016-11-28,1171.89,43.76,48.24,44.54,47.08
2016-11-29,1167.76,44.65,46.38,45.43,45.23
2016-11-30,1177.8,44.12,50.47,44.73,49.44
2016-12-01,1167.73,49.02,53.94,49.32,51.06
2016-12-02,1167.32,50.39,54.46,51.29,51.68
2016-12-05,1167.15,51.64,54.94,52.48,51.79
2016-12-06,1171.54,51.65,53.93,52.53,50.93
2016-12-07,1158.28,50.35,53,51.25,49.77
2016-12-08,1162.79,50.30,53.89,51.12,50.84
2016-12-09,1172.89,51.32,54.33,52.15,51.5
2016-12-12,1164.73,54.18,55.69,54.8,52.83
2016-12-13,1164.3,52.85,55.72,53.76,52.98
2016-12-14,1179.72,52.69,53.9,53.6,51.04
2016-12-15,1183.39,51.65,54.02,52.47,50.9
2016-12-16,1186.58,51.69,55.21,52.53,51.9
2016-12-19,1188.14,52.86,54.92,53.7,52.12
2016-12-20,1192.21,52.09,55.35,52.96,52.23
2016-12-21,1194.19,52.87,54.46,53.7,52.49
2016-12-22,1205.26,51.78,55.05,52.62,52.95
2016-12-23,1200.36,52.21,55.16,53.07,53.02
2016-12-26,1200.99,,,,
2016-12-27,1207.67,52.72,56.09,53.55,53.9
2016-12-28,1211.93,53.73,56.22,54.57,54.06
2016-12-29,1206.39,53.90,56.14,54.73,53.77
2016-12-30,1207.26,53.83,56.82,54.67,53.72
2017-01-02,1203.93,,,,
2017-01-03,1206.82,54.65,55.47,55.44,52.33
2017-01-04,1196.15,53.99,56.46,54.77,53.26
2017-01-05,1182.19,54.28,56.89,55.16,53.76
2017-01-06,1202,54.25,57.1,55.16,53.99
2017-01-09,1203.36,54.35,54.94,55.09,51.96
2017-01-10,1201.8,53.14,53.64,53.77,50.82
2017-01-11,1187.88,52.22,55.1,52.8,52.25
2017-01-12,1175.91,53.45,56.01,54.07,53.01
2017-01-13,1175,54.30,55.45,54.75,52.37
2017-01-16,1183.38,53.29,55.86,53.79,-
2017-01-17,1160.84,53.88,55.47,54.28,52.48
2017-01-18,1178.38,53.84,53.92,54.24,51.08
2017-01-19,1175.18,53.03,54.16,53.35,51.37
2017-01-20,1175.39,52.91,55.49,53.28,52.42
2017-01-23,1163.23,53.52,55.23,53.96,52.75
2017-01-24,1170.23,53.98,55.44,54.36,53.18
2017-01-25,1162.7,53.47,55.08,53.91,52.75
2017-01-26,1172.39,53.86,56.24,54.24,53.78
2017-01-27,1178.82,54.49,55.52,54.93,53.17
2017-01-30,1170.71,-,55.23,-,52.63
2017-01-31,1151.65,53.23,55.7,53.73,52.81
2017-02-01,1153.71,53.22,56.8,53.71,53.88
2017-02-02,1144.1,54.94,56.56,55.46,53.54
2017-02-03,1138.52,55.45,56.81,55.95,53.83
2017-02-06,1134.99,55.31,55.72,55.87,53.01
2017-02-07,1143.39,54.17,55.05,54.75,52.17
2017-02-08,1145.2,53.35,55.12,53.93,52.34
2017-02-09,1151.02,53.79,55.63,54.33,53
2017-02-10,1146.6,53.78,56.7,54.37,53.86
2017-02-13,1149.71,54.76,55.59,55.35,52.93
2017-02-14,1138.89,54.14,55.97,54.69,53.2
2017-02-15,1135.28,54.00,55.75,54.61,53.11
2017-02-16,1141.99,53.95,55.65,54.55,53.36
2017-02-17,1150.78,54.06,55.81,54.66,53.4
2017-02-20,1145.38,54.46,56.18,55.05,-
2017-02-21,1142.89,54.64,56.66,55.25,54.06
2017-02-22,1138.48,54.68,55.84,55.32,53.59
2017-02-23,1133.1,54.75,56.58,55.3,54.45
2017-02-24,1130.5,54.70,55.99,55.29,53.99
2017-02-27,1134.65,55.18,55.93,55.67,54.05
2017-02-28,1137.8,-,55.59,-,54.01
2017-03-01,1140.23,55.13,56.36,55.61,53.83
2017-03-02,1150.71,54.85,55.08,55.31,52.61
2017-03-03,1152.32,53.68,55.9,54.31,53.33
2017-03-06,1155.15,53.85,56.01,54.51,53.2
2017-03-07,1150.67,54.44,55.92,55.06,53.14
2017-03-08,1155.19,54.02,53.11,54.67,50.28
2017-03-09,1160.1,52.52,52.19,53.02,49.28
2017-03-10,1148.81,51.16,51.37,51.69,48.49
2017-03-13,1147.99,50.04,51.35,50.59,48.4
2017-03-14,1149.97,49.82,50.92,50.4,47.72
2017-03-15,1128.62,50.01,51.81,50.5,48.86
2017-03-16,1128.82,50.64,51.74,51.16,48.75
2017-03-17,1129.04,50.13,51.76,50.69,48.78
2017-03-20,1114.52,50.05,51.62,50.64,48.22
2017-03-21,1123.03,50.42,50.96,50.96,47.34
2017-03-22,1117.28,49.02,50.64,49.62,48.04
2017-03-23,1122.68,49.17,50.56,49.73,47.7
2017-03-24,1117.56,48.97,50.8,49.54,47.97
2017-03-27,1111.32,48.84,50.75,49.45,47.73
2017-03-28,1116.41,49.23,51.33,49.79,48.37
2017-03-29,1111.47,50.14,52.42,50.67,49.51
2017-03-30,1118.6,50.71,52.96,51.32,50.35
2017-03-31,1117.65,50.78,52.83,51.45,50.6
2017-04-03,1117.28,51.67,53.12,52.24,50.24
2017-04-04,1125.1,51.10,54.17,51.72,51.03
2017-04-05,1128.28,52.99,54.36,53.53,51.15
2017-04-06,1131.3,52.64,54.89,53.24,51.7
2017-04-07,1137.89,53.94,55.24,54.48,52.24
2017-04-10,1143.47,53.88,55.98,54.46,53.08
2017-04-11,1145.63,54.33,56.23,54.94,53.4
2017-04-12,1134.95,54.61,55.86,55.24,53.11
2017-04-13,1136.32,54.16,55.89,54.79,53.18
2017-04-14,1136.45,,,,
2017-04-17,1133.02,53.49,55.36,54.18,52.65
2017-04-18,1142.64,53.12,54.89,53.79,52.41
2017-04-19,1143.69,53.04,52.93,53.68,50.44
2017-04-20,1138.12,51.46,52.99,52.04,50.27
2017-04-21,1134.57,51.36,51.96,51.95,49.62
2017-04-24,1134.38,50.94,51.6,51.47,49.23
2017-04-25,1128.23,50.13,52.1,50.71,49.56
2017-04-26,1133.03,50.57,51.82,51.16,49.62
2017-04-27,1131.65,50.02,51.44,50.63,48.97
2017-04-28,1137.88,50.16,51.73,50.71,49.33
2017-05-01,1137.6,-,51.52,-,48.84
2017-05-02,1129.2,-,50.46,-,47.66
2017-05-03,1133.95,49.68,50.79,50.2,47.82
2017-05-04,1135.6,-,48.38,-,45.52
2017-05-05,1135.71,47.97,49.1,48.67,46.22
2017-05-08,1133.69,-,49.34,-,46.43
2017-05-09,1139.15,48.38,48.73,48.58,45.88
2017-05-10,1132.05,-,50.22,-,47.33
2017-05-11,1124.41,49.64,50.77,49.85,47.83
2017-05-12,1123.41,49.46,50.84,48.93,47.84
2017-05-15,1118.12,50.82,51.82,50.15,48.85
2017-05-16,1116.06,51.09,51.65,50.49,48.66
2017-05-17,1123.06,50.42,52.21,49.89,49.07
2017-05-18,1129.19,51.00,52.51,50.46,49.35
2017-05-19,1117.62,51.96,53.61,51.35,50.33
2017-05-22,1116.04,52.79,53.87,52.19,50.73
2017-05-23,1125.46,52.31,54.15,51.78,51.47
2017-05-24,1119.23,53.10,53.96,52.51,51.36
2017-05-25,1120.36,52.78,51.46,52.2,48.9
2017-05-26,1118.84,50.42,52.15,50.35,49.8
2017-05-29,1122.05,50.65,52.29,50.62,-
2017-05-30,1124.49,50.48,51.84,50.53,49.66
2017-05-31,1119.65,50.09,50.31,50.14,48.32
2017-06-01,1122.13,50.16,50.63,50.15,48.36
2017-06-02,1118.39,48.34,49.95,48.47,47.66
2017-06-05,1118.31,48.77,49.47,48.72,47.4
2017-06-06,1118.08,47.89,50.12,47.99,48.19
2017-06-07,1124.28,48.42,48.06,48.53,45.72
2017-06-08,1121.95,47.07,47.86,47.13,45.64
2017-06-09,1125.3,46.46,48.15,46.56,45.83
2017-06-12,1130.97,47.02,48.29,46.83,46.08
2017-06-13,1127.73,47.30,48.72,46.97,46.46
2017-06-14,1119.93,46.84,47,47.36,44.73
2017-06-15,1130.84,45.37,46.92,45.74,44.46
2017-06-16,1133.08,45.88,47.37,46.46,44.74
2017-06-19,1136.78,45.68,46.91,46.87,44.2
2017-06-20,1141.93,45.62,46.02,46.44,43.23
2017-06-21,1143.32,44.32,44.82,45.62,42.53
2017-06-22,1139.3,43.50,45.22,44.5,42.74
2017-06-23,1134.89,44.17,45.54,44.88,43.01
2017-06-26,1133.52,-,45.83,-,43.38
2017-06-27,1140.56,45.03,46.65,45.18,44.24
2017-06-28,1138.93,45.30,47.31,45.92,44.74
2017-06-29,1147.3,46.36,47.42,46.51,44.93
2017-06-30,1145.43,46.47,47.92,46.62,46.04
2017-07-03,1150.28,47.62,49.68,47.05,47.07
2017-07-04,1150.73,48.43,49.61,48.67,-
2017-07-05,1153.34,48.34,47.79,49.03,45.13
2017-07-06,1157.26,47.07,48.11,47.22,45.52
2017-07-07,1153.74,46.05,46.71,47.16,44.23
2017-07-10,1149.58,45.24,46.88,45.8,44.4
2017-07-11,1149.17,45.27,47.52,45.96,45.04
2017-07-12,1138.32,46.82,47.74,46.75,45.49
2017-07-13,1137.85,46.10,48.42,46.96,46.08
2017-07-14,1129.1,46.99,48.91,47.6,46.54
2017-07-17,1128.39,47.65,48.42,48.07,46.02
2017-07-18,1125.29,47.20,48.84,47.61,46.4
2017-07-19,1124.6,47.41,49.7,48,47.12
2017-07-20,1121.24,48.33,49.3,48.8,46.79
2017-07-21,1118.84,48.17,48.06,48.23,45.77
2017-07-24,1115.4,46.51,48.6,47.09,46.34
2017-07-25,1120.02,47.30,50.2,47.59,47.89
2017-07-26,1112.6,49.05,50.97,49.04,48.75
2017-07-27,1117.35,49.35,51.49,49.76,49.04
2017-07-28,1124.69,49.72,52.52,50.96,49.71
2017-07-31,1119.4,50.38,52.65,51.92,50.17
2017-08-01,1121.54,51.22,51.78,52.01,49.16
2017-08-02,1122.97,50.29,52.36,51.41,49.59
2017-08-03,1128.95,50.83,52.01,52.01,49.03
2017-08-04,1128.78,50.36,52.42,51.66,49.58
2017-08-07,1127.15,50.80,52.37,52.07,49.39
2017-08-08,1129.18,51.24,52.14,52,49.17
2017-08-09,1139.4,-,52.7,-,49.56
2017-08-10,1144.17,51.62,51.9,52.53,48.59
2017-08-11,1142.86,49.86,52.1,49.97,48.82
2017-08-14,1139.41,50.36,50.73,50.47,47.59
2017-08-15,1135.93,49.26,50.8,49.27,47.55
2017-08-16,1135.6,49.53,50.27,49.34,46.78
2017-08-17,1142.5,48.65,51.03,48.82,47.09
2017-08-18,1139.78,49.26,52.72,49.51,48.51
2017-08-21,1138.71,50.72,51.66,51.11,47.37
2017-08-22,1132.38,49.97,51.87,50.1,47.64
2017-08-23,1127.58,49.93,52.57,50.29,48.41
2017-08-24,1128.23,50.55,52.04,50.98,47.43
2017-08-25,1121.6,50.56,52.41,50.99,47.87
2017-08-28,1118.47,50.55,51.89,51.29,46.57
2017-08-29,1124.52,50.10,52,50.83,46.44
2017-08-30,1124.18,49.93,50.86,50.97,45.96
2017-08-31,1124.86,49.26,52.38,49.9,47.23
2017-09-01,1121.69,-,52.75,-,47.29
2017-09-04,1133.39,50.60,52.34,50.47,-
2017-09-05,1132.52,51.02,53.38,50.4,48.66
2017-09-06,1132.85,52.14,54.2,51.35,49.16
2017-09-07,1127.89,52.99,54.49,52.14,49.09
2017-09-08,1131.97,53.18,53.78,52.39,47.48
2017-09-11,1130.34,52.14,53.84,51.71,48.07
2017-09-12,1128.69,52.17,54.27,51.79,48.23
2017-09-13,1132.08,52.87,55.16,52.2,49.3
2017-09-14,1134.32,53.57,55.47,53.04,49.89
2017-09-15,1133.21,53.64,55.62,53.98,49.89
2017-09-18,1129.86,54.19,55.48,54.12,49.91
2017-09-19,1131.18,54.07,55.14,54.08,49.48
2017-09-20,1131.79,53.93,56.29,53.76,50.41
2017-09-21,1132.76,54.65,56.43,54.85,50.55
2017-09-22,1133.13,54.66,56.86,55,50.66
2017-09-25,1134.8,54.83,59.02,55.41,52.22
2017-09-26,1137.62,56.15,58.44,57.4,51.88
2017-09-27,1145.76,55.65,57.9,56.76,52.14
2017-09-28,1146.58,55.55,57.41,56.3,51.56
2017-09-29,1145.3,55.19,57.54,55.85,51.67
2017-10-02,1146.62,55.16,56.12,55.19,50.58
2017-10-03,1143.24,54.45,56,54.52,50.42
2017-10-04,1142.99,53.92,55.8,54.03,49.98
2017-10-05,1142.41,54.35,57,54.53,50.79
2017-10-06,1145.32,55.27,55.62,55.6,49.29
2017-10-09,1143.82,53.76,55.79,54.23,49.58
2017-10-10,1135.31,54.08,56.61,54.4,50.92
2017-10-11,1132.91,54.78,56.94,55.18,51.3
2017-10-12,1132.89,54.97,56.25,55.5,50.6
2017-10-13,1126.67,55.40,57.17,54.85,51.45
2017-10-16,1128.28,55.98,57.82,55.73,51.87
2017-10-17,1131.21,56.33,57.88,56.35,51.88
2017-10-18,1132.88,-,58.15,-,52.04
2017-10-19,1129.01,55.51,57.23,55.7,51.29
2017-10-20,1132.31,55.13,57.75,55.14,51.47
2017-10-23,1130.86,55.85,57.37,55.61,51.9
2017-10-24,1130.93,55.28,58.33,55.27,52.47
2017-10-25,1127.81,56.20,58.44,56.17,52.18
2017-10-26,1128.75,56.21,59.3,56.24,52.64
2017-10-27,1125.97,57.00,60.44,57.03,53.9
2017-10-30,1124.78,58.33,60.9,58.07,54.15
2017-10-31,1118.42,58.32,61.37,58.2,54.38
2017-11-01,1111.52,59.61,60.49,59.07,54.3
2017-11-02,1112.35,58.58,60.62,58.54,54.54
2017-11-03,1116.29,58.93,62.07,58.68,55.64
2017-11-06,1112.84,60.58,64.27,60.08,57.35
2017-11-07,1113.93,62.39,63.69,62.17,57.2
2017-11-08,1114.31,61.80,63.49,61.61,56.81
2017-11-09,1118.36,61.61,63.93,61.43,57.17
2017-11-10,1120.96,62.06,63.52,61.87,56.74
2017-11-13,1119.89,61.63,63.16,61.48,56.76
2017-11-14,1115.52,61.25,62.21,61.16,55.7
2017-11-15,1105.69,60.04,61.87,60.25,55.33
2017-11-16,1097.18,60.29,61.36,59.91,55.14
2017-11-17,1094.32,59.66,62.72,59.64,56.55
2017-11-20,1097.04,60.68,62.22,60.92,56.09
2017-11-21,1091.13,60.48,62.57,60.46,56.83
2017-11-22,1086.06,61.12,63.32,60.73,58.02
2017-11-23,1083.99,61.13,63.55,61.44,-
2017-11-24,1085.62,61.62,63.86,61.72,58.95
2017-11-27,1091.69,61.50,63.84,62.04,58.11
2017-11-28,1083.95,61.25,63.61,62,57.99
2017-11-29,1082.1,60.97,63.11,60.99,57.3
2017-11-30,1088.13,60.82,63.57,60.53,57.4
2017-12-01,1083.47,60.80,63.73,60.9,58.36
2017-12-04,1086.3,60.99,62.45,61.1,57.47
2017-12-05,1087.62,60.22,62.86,59.88,57.62
2017-12-06,1093.99,60.72,61.22,60.7,55.96
2017-12-07,1093.6,59.43,62.2,59.14,56.69
2017-12-08,1092.85,60.26,63.4,60.07,57.36
2017-12-11,1088.84,60.96,64.69,61.2,57.99
2017-12-12,1092.89,62.52,63.34,62.41,57.14
2017-12-13,1084.56,61.33,62.44,61.09,56.6
2017-12-14,1089.22,60.23,63.31,60.26,57.04
2017-12-15,1088.95,61.18,63.23,61.24,57.3
2017-12-18,1086.05,61.28,63.41,61.19,57.16
2017-12-19,1085.67,61.40,63.8,61.39,57.46
2017-12-20,1080.56,61.60,64.56,61.76,58.09
2017-12-21,1080.54,62.17,64.9,62.41,58.36
2017-12-22,1077.74,62.37,65.25,62.75,58.47
2017-12-25,1076.56,,,,
2017-12-26,1076.12,62.61,67.02,63.02,59.97
2017-12-27,1075.22,63.94,66.44,64.64,59.64
2017-12-28,1070.26,63.85,66.72,64.11,59.84
2017-12-29,1067.38,64.33,66.87,64.4,60.42
2018-01-01,1066.6,,,,
2018-01-02,1063.21,64.37,66.57,64.56,60.37
2018-01-03,1064.8,64.15,67.84,64.46,61.63
2018-01-04,1062.28,65.35,68.07,65.69,62.01
2018-01-05,1062.09,65.33,67.62,65.39,61.44
2018-01-08,1068.86,65.04,67.78,64.97,61.73
2018-01-09,1071.97,65.51,68.82,65.13,62.96
2018-01-10,1070.14,66.59,69.2,66.51,63.57
2018-01-11,1065.58,66.50,69.26,66.87,63.8
2018-01-12,1059.99,66.29,69.87,66.93,64.3
2018-01-15,1063.43,67.03,70.26,67.85,-
2018-01-16,1064.65,67.09,69.15,68.23,63.73
2018-01-17,1067.36,66.27,69.38,67.23,63.97
2018-01-18,1070.69,66.42,69.31,67.45,63.95
2018-01-19,1067.66,65.95,68.61,67.39,63.37
2018-01-22,1069.4,66.09,69.03,67.19,63.49
2018-01-23,1073.89,66.49,69.96,67.59,64.47
2018-01-24,1064.98,66.86,70.53,68.46,65.61
2018-01-25,1066.06,67.98,70.42,68.98,65.51
2018-01-26,1064.67,67.40,70.52,68.59,66.14
2018-01-29,1070.95,67.55,69.46,68.68,65.56
2018-01-30,1073.23,66.38,69.02,67.76,64.5
2018-01-31,1070.08,65.77,69.05,67.31,64.73
2018-02-01,1070.94,66.12,69.65,66.37,65.8
2018-02-02,1089.95,67.02,68.58,67.02,65.45
2018-02-05,1094.84,65.07,67.62,65.44,64.15
2018-02-06,1080.06,64.25,66.86,64.5,63.39
2018-02-07,1090.24,64.05,65.51,64.34,61.79
2018-02-08,1097.58,62.26,64.81,63.04,61.15
2018-02-09,1085.67,61.12,62.79,62.38,59.2
2018-02-12,1082.6,60.29,62.59,60.44,59.29
2018-02-13,1085.05,59.84,62.72,60.25,59.19
2018-02-14,1070.91,59.40,64.36,59.82,60.6
2018-02-15,1064.14,61.67,64.33,62.06,61.34
2018-02-16,1067.19,-,64.84,-,61.68
2018-02-19,1067.41,61.77,65.67,62.23,-
2018-02-20,1074.91,62.05,65.25,62.49,61.9
2018-02-21,1076.02,61.30,65.42,62.19,61.68
2018-02-22,1080.72,61.60,66.39,61.96,62.77
2018-02-23,1077,62.77,67.31,63.18,63.55
2018-02-26,1070.67,63.90,67.5,64.42,63.91
2018-02-27,1081.45,64.02,66.63,64.47,63.01
2018-02-28,1085.21,63.22,65.78,63.39,61.64
2018-03-01,1082.84,61.42,63.83,61.71,60.99
2018-03-02,1079.69,60.28,64.37,60.68,61.25
2018-03-05,1077.67,61.32,65.54,61.88,62.57
2018-03-06,1063.96,62.04,65.79,62.64,62.6
2018-03-07,1067.43,61.61,64.34,62.28,61.15
2018-03-08,1074.11,60.80,63.61,61.42,60.12
2018-03-09,1065.38,60.28,65.49,60.79,62.04
2018-03-12,1065.02,61.71,64.95,62.22,61.36
2018-03-13,1066.88,61.25,64.64,61.83,60.71
2018-03-14,1064.55,61.23,64.89,61.71,60.96
2018-03-15,1069.78,61.45,65.12,62.14,61.19
2018-03-16,1070.53,61.74,66.21,62.36,62.34
2018-03-19,1073.49,62.48,66.05,63.11,62.06
2018-03-20,1071.91,62.98,67.42,63.71,63.4
2018-03-21,1064.76,63.89,69.47,64.68,65.17
2018-03-22,1081.21,65.44,68.91,65.99,64.3
